id_transaction,age,quantity,price,discount_percent,rating,total_price,id_date,id_cust,id_branch,id_city,id_menu,id_category,id_method
TRX0363,30,2,27000,5,4.5,51300,TGL0982,CNA0106,BRCH001,KOA0102,MENU007,KTG0207,PAY0709
TRX0738,31,3,32000,5,4.8,91200,TGL0983,CNA0123,BRCH004,KOA0105,MENU006,KTG0206,PAY0712
TRX0018,19,3,28000,15,3,71400,TGL0984,CNA0537,BRCH005,KOA0106,MENU004,KTG0207,PAY0710
TRX0352,43,1,32000,15,4.3,27200,TGL0985,CNA0171,BRCH004,KOA0105,MENU006,KTG0206,PAY0709
TRX0387,25,3,32000,10,1.2,86400,TGL0985,CNA0497,BRCH003,KOA0104,MENU006,KTG0206,PAY0711
TRX0728,22,3,30000,0,1.7,90000,TGL0986,CNA0203,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0141,37,3,18000,0,3.3,54000,TGL0986,CNA0234,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0172,52,4,23000,0,1.1,92000,TGL0987,CNA0350,BRCH005,KOA0106,MENU005,KTG0206,PAY0712
TRX0207,27,1,18000,10,1.1,16200,TGL0987,CNA0274,BRCH004,KOA0105,MENU010,KTG0205,PAY0712
TRX0432,39,2,25000,10,3.4,45000,TGL0987,CNA0670,BRCH005,KOA0106,MENU001,KTG0205,PAY0709
TRX0368,26,2,32000,0,2.4,64000,TGL0988,CNA0885,BRCH004,KOA0105,MENU006,KTG0206,PAY0710
TRX0179,46,1,30000,0,2.1,30000,TGL0988,CNA0904,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0343,35,4,18000,0,1.2,72000,TGL0989,CNA0119,BRCH005,KOA0106,MENU010,KTG0205,PAY0711
TRX0232,18,3,25000,0,4.7,75000,TGL0990,CNA0233,BRCH002,KOA0103,MENU001,KTG0205,PAY0709
TRX0418,28,1,28000,0,1.3,28000,TGL0990,CNA0772,BRCH004,KOA0105,MENU004,KTG0207,PAY0710
TRX0025,44,2,30000,5,3,57000,TGL0990,CNA0391,BRCH005,KOA0106,MENU002,KTG0206,PAY0712
TRX0178,21,2,20000,5,3.9,38000,TGL0990,CNA0208,BRCH005,KOA0106,MENU008,KTG0205,PAY0711
TRX0081,41,5,30000,0,4.3,150000,TGL0990,CNA0560,BRCH005,KOA0106,MENU002,KTG0206,PAY0712
TRX0845,27,1,22000,0,1.6,22000,TGL0991,CNA0646,BRCH003,KOA0104,MENU003,KTG0205,PAY0710
TRX0391,36,4,25000,0,1.2,100000,TGL0991,CNA0511,BRCH001,KOA0102,MENU001,KTG0205,PAY0709
TRX0887,42,4,18000,0,3.8,72000,TGL0992,CNA0295,BRCH004,KOA0105,MENU010,KTG0205,PAY0710
TRX0919,51,5,20000,10,4.6,90000,TGL0993,CNA0315,BRCH005,KOA0106,MENU008,KTG0205,PAY0712
TRX0679,38,5,25000,15,4.4,106250,TGL0993,CNA1010,BRCH002,KOA0103,MENU001,KTG0205,PAY0709
TRX0119,19,5,32000,10,2.9,144000,TGL0994,CNA0180,BRCH003,KOA0104,MENU006,KTG0206,PAY0709
TRX0563,24,4,28000,10,5,100800,TGL0994,CNA0199,BRCH005,KOA0106,MENU004,KTG0207,PAY0710
TRX0291,39,5,18000,20,1.9,72000,TGL0994,CNA0670,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0910,19,1,28000,20,2,22400,TGL0995,CNA0145,BRCH005,KOA0106,MENU004,KTG0207,PAY0711
TRX0690,53,3,22000,0,3.1,66000,TGL0995,CNA0105,BRCH003,KOA0104,MENU003,KTG0205,PAY0712
TRX0290,49,1,20000,0,4.5,20000,TGL0995,CNA0211,BRCH002,KOA0103,MENU008,KTG0205,PAY0711
TRX0243,48,5,28000,0,2.1,140000,TGL0995,CNA0174,BRCH004,KOA0105,MENU004,KTG0207,PAY0711
TRX0791,25,5,28000,0,1.4,140000,TGL0996,CNA0121,BRCH005,KOA0106,MENU004,KTG0207,PAY0710
TRX0148,23,2,32000,20,1.8,51200,TGL0996,CNA0230,BRCH005,KOA0106,MENU006,KTG0206,PAY0712
TRX0625,17,1,32000,15,4.9,27200,TGL0997,CNA0205,BRCH001,KOA0102,MENU006,KTG0206,PAY0712
TRX0895,24,2,18000,10,1.6,32400,TGL0997,CNA0199,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0920,40,4,22000,20,1,70400,TGL0997,CNA0242,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0573,27,5,28000,15,1.5,119000,TGL0998,CNA0333,BRCH002,KOA0103,MENU004,KTG0207,PAY0709
TRX0438,35,5,18000,0,4.6,90000,TGL0999,CNA0654,BRCH004,KOA0105,MENU010,KTG0205,PAY0710
TRX0808,41,2,30000,20,1.4,48000,TGL1000,CNA0641,BRCH003,KOA0104,MENU002,KTG0206,PAY0711
TRX0067,40,1,28000,20,4.6,22400,TGL1001,CNA0381,BRCH002,KOA0103,MENU004,KTG0207,PAY0711
TRX0942,25,2,23000,0,4.7,46000,TGL1001,CNA0280,BRCH002,KOA0103,MENU005,KTG0206,PAY0709
TRX0177,32,2,28000,10,1.8,50400,TGL1001,CNA0278,BRCH005,KOA0106,MENU004,KTG0207,PAY0710
TRX0575,21,2,28000,0,3.6,56000,TGL1002,CNA0108,BRCH004,KOA0105,MENU004,KTG0207,PAY0709
TRX0409,24,1,32000,15,3.8,27200,TGL1002,CNA0199,BRCH003,KOA0104,MENU006,KTG0206,PAY0711
TRX0032,33,4,28000,0,3.2,112000,TGL1003,CNA0149,BRCH002,KOA0103,MENU004,KTG0207,PAY0709
TRX1000,36,4,23000,15,4.3,78200,TGL1003,CNA0511,BRCH001,KOA0102,MENU005,KTG0206,PAY0712
TRX0734,41,5,28000,20,2.8,112000,TGL1003,CNA0641,BRCH004,KOA0105,MENU004,KTG0207,PAY0712
TRX0516,18,4,20000,15,1.2,68000,TGL1004,CNA0170,BRCH001,KOA0102,MENU008,KTG0205,PAY0712
TRX0245,51,5,22000,0,3,110000,TGL1005,CNA0114,BRCH002,KOA0103,MENU003,KTG0205,PAY0711
TRX0443,54,2,23000,0,1.9,46000,TGL1006,CNA0183,BRCH001,KOA0102,MENU005,KTG0206,PAY0712
TRX0282,17,1,18000,10,4,16200,TGL1006,CNA0227,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0416,38,5,18000,15,3.1,76500,TGL1006,CNA0299,BRCH005,KOA0106,MENU009,KTG0206,PAY0711
TRX0494,28,5,30000,20,2.4,120000,TGL1007,CNA0297,BRCH002,KOA0103,MENU002,KTG0206,PAY0710
TRX0960,19,3,25000,15,1.4,63750,TGL1008,CNA0145,BRCH001,KOA0102,MENU001,KTG0205,PAY0710
TRX0050,30,4,22000,15,4.7,74800,TGL1009,CNA0262,BRCH003,KOA0104,MENU003,KTG0205,PAY0710
TRX0130,23,5,32000,0,3.5,160000,TGL1010,CNA0239,BRCH004,KOA0105,MENU006,KTG0206,PAY0710
TRX0159,20,3,25000,5,4,71250,TGL1010,CNA0236,BRCH004,KOA0105,MENU001,KTG0205,PAY0709
TRX0583,27,3,22000,20,4.3,52800,TGL1010,CNA0558,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0862,35,5,32000,0,3.5,160000,TGL1011,CNA0654,BRCH001,KOA0102,MENU006,KTG0206,PAY0712
TRX0408,33,2,18000,0,2.4,36000,TGL1012,CNA0113,BRCH004,KOA0105,MENU010,KTG0205,PAY0709
TRX0504,45,2,20000,0,5,40000,TGL1012,CNA0109,BRCH001,KOA0102,MENU008,KTG0205,PAY0710
TRX0837,49,1,18000,0,2.6,18000,TGL1012,CNA0312,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0136,22,1,27000,0,4.5,27000,TGL1012,CNA0203,BRCH003,KOA0104,MENU007,KTG0207,PAY0711
TRX0116,30,2,25000,5,4.3,47500,TGL1013,CNA0255,BRCH004,KOA0105,MENU001,KTG0205,PAY0712
TRX0062,20,3,18000,20,2.9,43200,TGL1014,CNA0122,BRCH005,KOA0106,MENU009,KTG0206,PAY0709
TRX0286,37,1,28000,0,2.7,28000,TGL1015,CNA0434,BRCH003,KOA0104,MENU004,KTG0207,PAY0712
TRX0479,53,4,20000,5,4.5,76000,TGL1015,CNA0169,BRCH001,KOA0102,MENU008,KTG0205,PAY0712
TRX0926,20,5,23000,0,2,115000,TGL1015,CNA0192,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0244,53,5,18000,15,3.4,76500,TGL1016,CNA0148,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0735,49,4,32000,5,2,121600,TGL1016,CNA0152,BRCH001,KOA0102,MENU006,KTG0206,PAY0709
TRX0785,48,1,25000,0,5,25000,TGL1017,CNA0760,BRCH004,KOA0105,MENU001,KTG0205,PAY0712
TRX0248,54,5,20000,20,2.2,80000,TGL1017,CNA0134,BRCH002,KOA0103,MENU008,KTG0205,PAY0710
TRX0158,33,4,25000,0,2.3,100000,TGL1018,CNA0149,BRCH003,KOA0104,MENU001,KTG0205,PAY0711
TRX0671,26,1,25000,5,1.8,23750,TGL1018,CNA0885,BRCH005,KOA0106,MENU001,KTG0205,PAY0709
TRX0612,30,3,20000,10,1.4,54000,TGL1018,CNA0674,BRCH002,KOA0103,MENU008,KTG0205,PAY0712
TRX0333,45,3,32000,10,3.4,86400,TGL1019,CNA0131,BRCH003,KOA0104,MENU006,KTG0206,PAY0709
TRX0295,23,3,20000,10,2.2,54000,TGL1020,CNA0230,BRCH005,KOA0106,MENU008,KTG0205,PAY0709
TRX0569,30,3,28000,0,3.7,84000,TGL1021,CNA0126,BRCH004,KOA0105,MENU004,KTG0207,PAY0710
TRX0829,48,5,23000,15,1.2,97750,TGL1021,CNA0166,BRCH001,KOA0102,MENU005,KTG0206,PAY0709
TRX0210,40,4,22000,0,3.5,88000,TGL1022,CNA0204,BRCH001,KOA0102,MENU003,KTG0205,PAY0710
TRX0149,52,5,23000,0,2.1,115000,TGL1023,CNA0513,BRCH005,KOA0106,MENU005,KTG0206,PAY0709
TRX0446,24,3,28000,20,1.6,67200,TGL1023,CNA0184,BRCH004,KOA0105,MENU004,KTG0207,PAY0709
TRX0627,50,4,28000,0,4.3,112000,TGL1024,CNA0385,BRCH004,KOA0105,MENU004,KTG0207,PAY0711
TRX0305,52,2,18000,10,1.8,32400,TGL1024,CNA0277,BRCH001,KOA0102,MENU009,KTG0206,PAY0712
TRX0104,31,1,22000,0,3.7,22000,TGL1025,CNA0319,BRCH002,KOA0103,MENU003,KTG0205,PAY0710
TRX0932,20,3,20000,0,4.6,60000,TGL1026,CNA0151,BRCH002,KOA0103,MENU008,KTG0205,PAY0711
TRX0201,30,1,18000,0,4.4,18000,TGL1027,CNA0126,BRCH003,KOA0104,MENU009,KTG0206,PAY0712
TRX0451,53,5,18000,0,1,90000,TGL1027,CNA0202,BRCH002,KOA0103,MENU010,KTG0205,PAY0711
TRX0534,22,5,23000,5,2.2,109250,TGL1027,CNA0203,BRCH005,KOA0106,MENU005,KTG0206,PAY0712
TRX0047,40,2,25000,10,4,45000,TGL1028,CNA0111,BRCH002,KOA0103,MENU001,KTG0205,PAY0709
TRX0463,34,2,23000,0,1,46000,TGL1029,CNA0222,BRCH004,KOA0105,MENU005,KTG0206,PAY0711
TRX0489,19,5,20000,0,4.5,100000,TGL1029,CNA0537,BRCH002,KOA0103,MENU008,KTG0205,PAY0709
TRX0913,31,5,28000,0,3.8,140000,TGL1030,CNA0123,BRCH005,KOA0106,MENU004,KTG0207,PAY0712
TRX0681,51,3,25000,0,3.7,75000,TGL1030,CNA0172,BRCH005,KOA0106,MENU001,KTG0205,PAY0711
TRX0850,48,2,23000,0,2.2,46000,TGL1031,CNA0164,BRCH002,KOA0103,MENU005,KTG0206,PAY0712
TRX0641,24,4,32000,0,4.5,128000,TGL1032,CNA0507,BRCH001,KOA0102,MENU006,KTG0206,PAY0709
TRX0381,47,5,30000,5,1.9,142500,TGL1032,CNA0240,BRCH002,KOA0103,MENU002,KTG0206,PAY0710
TRX0495,52,2,28000,0,2.1,56000,TGL1032,CNA0277,BRCH004,KOA0105,MENU004,KTG0207,PAY0709
TRX0710,39,5,18000,10,1.9,81000,TGL1033,CNA0212,BRCH001,KOA0102,MENU009,KTG0206,PAY0712
TRX0505,30,2,18000,10,4.1,32400,TGL1034,CNA0290,BRCH004,KOA0105,MENU009,KTG0206,PAY0711
TRX0315,24,1,18000,20,2,14400,TGL1035,CNA0199,BRCH001,KOA0102,MENU009,KTG0206,PAY0710
TRX0613,24,3,25000,0,1.3,75000,TGL1036,CNA0374,BRCH004,KOA0105,MENU001,KTG0205,PAY0710
TRX0049,53,4,18000,5,3.8,68400,TGL1037,CNA0169,BRCH001,KOA0102,MENU010,KTG0205,PAY0711
TRX0939,19,5,18000,0,1.2,90000,TGL1038,CNA0188,BRCH001,KOA0102,MENU009,KTG0206,PAY0711
TRX0720,28,2,20000,5,2,38000,TGL1039,CNA0297,BRCH005,KOA0106,MENU008,KTG0205,PAY0711
TRX0455,27,4,20000,0,3.1,80000,TGL1039,CNA0646,BRCH005,KOA0106,MENU008,KTG0205,PAY0709
TRX0769,39,3,30000,0,1.7,90000,TGL1040,CNA0291,BRCH005,KOA0106,MENU002,KTG0206,PAY0712
TRX0617,40,1,20000,10,2.9,18000,TGL1041,CNA0228,BRCH001,KOA0102,MENU008,KTG0205,PAY0711
TRX0876,48,3,23000,10,2.8,62100,TGL1041,CNA0127,BRCH005,KOA0106,MENU005,KTG0206,PAY0712
TRX0265,39,4,27000,0,2,108000,TGL1042,CNA0110,BRCH002,KOA0103,MENU007,KTG0207,PAY0709
TRX0146,45,3,27000,0,3.7,81000,TGL1042,CNA0531,BRCH001,KOA0102,MENU007,KTG0207,PAY0711
TRX0302,35,2,25000,5,3.1,47500,TGL1043,CNA0119,BRCH002,KOA0103,MENU001,KTG0205,PAY0709
TRX0280,40,2,23000,0,2.2,46000,TGL1043,CNA0242,BRCH005,KOA0106,MENU005,KTG0206,PAY0709
TRX0594,53,2,18000,0,3.4,36000,TGL1044,CNA0138,BRCH005,KOA0106,MENU009,KTG0206,PAY0711
